_Sample_ID,_Method_ID,CPT Name,Depth,Tip Stress UNC_qc,Sleeve Stress_fs,Pore Pressure_u
,,CPT-402,11.106,4.55,0.0603,1.5309
,,CPT-402,11.171,6.22,0.0635,2.5432
,,CPT-402,11.237,7.42,0.0826,1.3747
,,CPT-402,11.302,7.06,0.0984,0.8748
,,CPT-402,11.368,5.5,0.1055,0.4749
,,CPT-402,11.434,4.67,0.0944,0.5186
,,CPT-402,11.499,4.55,0.0777,1.006
,,CPT-402,11.565,6.46,0.0741,2.2308
,,CPT-402,11.631,10.76,0.0767,2.3495
,,CPT-402,11.696,13.52,0.0657,1.281
,,CPT-402,11.762,13.58,0.0506,0.8373
,,CPT-402,11.827,13.58,0.0907,0.931
,,CPT-402,11.893,13.64,0.1411,0.9498
,,CPT-402,11.959,11.6,0.1559,0.5374
,,CPT-402,12.024,8.49,0.1656,0.9966
,,CPT-402,12.09,6.82,0.164,0.3874
,,CPT-402,12.156,6.7,0.1511,1.0435
,,CPT-402,12.221,6.46,0.1344,1.0935
,,CPT-402,12.287,6.22,0.1094,1.0435
,,CPT-402,12.352,6.22,0.0924,1.2497
,,CPT-402,12.418,6.58,0.0976,1.4309
,,CPT-402,12.484,6.94,0.0977,1.3934
,,CPT-402,12.549,7.18,0.0984,1.1497
,,CPT-402,12.615,6.94,0.1037,1.1372
,,CPT-402,12.68,7.54,0.1042,1.2935
,,CPT-402,12.746,8.61,0.1038,1.4497
,,CPT-402,12.812,8.49,0.1033,1.1123
,,CPT-402,12.877,7.65,0.108,1.1091
,,CPT-402,12.943,6.7,0.1159,1.1091
,,CPT-402,13.009,7.54,0.1203,1.106
,,CPT-402,13.074,7.42,0.1084,1.7433
,,CPT-402,13.14,9.21,0.0916,2.1058
,,CPT-402,13.205,11.12,0.1094,1.8871
,,CPT-402,13.271,12.8,0.1427,1.5934
,,CPT-402,13.337,13.04,0.1492,1.0623
,,CPT-402,13.402,11.6,0.1336,0.831
,,CPT-402,13.468,11.36,0.105,0.906
,,CPT-402,13.533,11.84,0.0846,1.231
,,CPT-402,13.599,12.08,0.1264,0.9873
,,CPT-402,13.665,10.76,0.1624,0.3812
,,CPT-402,13.73,9.21,0.1509,0.2125
,,CPT-402,13.796,6.82,0.1482,0.0687
,,CPT-402,13.862,5.98,0.1312,1.0893
,,CPT-402,13.927,5.5,0.1074,2.3495
,,CPT-402,13.993,6.46,0.1037,2.6244
,,CPT-402,14.058,9.69,0.1141,2.9119
,,CPT-402,14.124,12.56,0.1229,1.8558
,,CPT-402,14.19,11.24,0.1196,1.809
,,CPT-402,14.255,11.0,0.1211,1.809
,,CPT-402,14.321,13.4,0.1376,1.7621
,,CPT-402,14.386,13.16,0.1508,1.006
,,CPT-402,14.452,11.0,0.1543,1.7652
,,CPT-402,14.518,9.09,0.162,0.5061
,,CPT-402,14.583,9.21,0.1743,1.7683
,,CPT-402,14.649,9.81,0.1813,1.9808
,,CPT-402,14.715,9.69,0.1695,1.3997
,,CPT-402,14.78,8.01,0.1535,0.5999
,,CPT-402,14.846,9.93,0.1534,0.7748
,,CPT-402,14.911,7.06,0.1441,2.6306
,,CPT-402,14.977,10.17,0.1453,2.9868
,,CPT-402,15.043,12.44,0.163,2.0995
,,CPT-402,15.108,14.35,0.199,1.131
,,CPT-402,15.174,14.23,0.2405,1.1372
,,CPT-402,15.24,14.23,0.2468,1.6371
,,CPT-402,15.305,14.11,0.2442,1.8621
,,CPT-402,15.371,19.38,0.2484,1.0623
,,CPT-402,15.436,27.15,0.2571,1.0748
,,CPT-402,15.502,28.47,0.2616,0.5749
,,CPT-402,15.568,27.51,0.2522,0.7373
,,CPT-402,15.633,27.99,0.2305,0.9623
,,CPT-402,15.699,32.29,0.218,0.8685
,,CPT-402,15.764,40.79,0.218,0.3437
,,CPT-402,15.83,50.47,0.2479,-0.2187
,,CPT-402,15.896,55.26,0.3081,-0.4249
,,CPT-402,15.961,57.17,0.3733,-0.3749
,,CPT-402,16.027,58.73,0.4192,-0.0375
,,CPT-402,16.093,62.08,0.4948,0.3062
,,CPT-402,16.158,65.78,0.5599,0.5124
,,CPT-402,16.224,68.18,0.564,0.5686
,,CPT-402,16.289,69.13,0.584,0.5936
,,CPT-402,16.355,68.89,0.6067,0.5999
,,CPT-402,16.421,54.3,0.6174,0.5811
,,CPT-402,16.486,62.67,0.6037,0.6061
,,CPT-402,16.552,61.24,0.5639,0.6436
,,CPT-402,16.617,63.39,0.4876,0.6749
,,CPT-402,16.683,70.57,0.4053,0.5686
,,CPT-402,16.749,75.23,0.3536,0.1187
,,CPT-402,16.814,76.91,0.3186,-0.0937
,,CPT-402,16.88,80.14,0.3077,0.1187
,,CPT-402,16.946,81.93,0.3591,-0.2437
,,CPT-402,17.011,82.65,0.4047,0.1187
,,CPT-402,17.077,83.13,0.3951,0.3187
,,CPT-402,17.142,79.54,0.3752,0.4374
,,CPT-402,17.208,81.69,0.3371,0.4374
,,CPT-402,17.274,67.7,0.3002,0.5249
,,CPT-402,17.339,59.2,0.2741,0.5311
,,CPT-402,17.405,53.34,0.2394,0.5999
,,CPT-402,17.47,47.6,0.2078,0.5436
,,CPT-402,17.536,43.42,0.1877,0.5561
,,CPT-402,17.602,41.74,0.1685,0.5624
,,CPT-402,17.667,39.83,0.1604,0.5249
,,CPT-402,17.733,38.63,0.1588,0.5592
,,CPT-402,17.799,38.03,0.1373,0.5749
,,CPT-402,17.864,38.39,0.1169,0.5561
,,CPT-402,17.93,39.35,0.1151,0.7248
,,CPT-402,17.995,40.31,0.1296,0.5499
,,CPT-402,18.061,38.63,0.1422,0.7373
,,CPT-402,18.127,35.76,0.1421,0.6436
,,CPT-402,18.192,34.69,0.1456,0.7498
,,CPT-402,18.258,34.21,0.1456,0.881
,,CPT-402,18.323,34.57,0.1396,0.6998
,,CPT-402,18.389,34.09,0.1309,0.881
,,CPT-402,18.455,33.25,0.1333,0.7936
,,CPT-402,18.52,31.82,0.1481,0.881
,,CPT-402,18.586,31.22,0.1595,0.8998
,,CPT-402,18.652,27.63,0.1613,0.906
,,CPT-402,18.717,20.93,0.1639,0.9498
,,CPT-402,18.783,17.1,0.164,1.056
,,CPT-402,18.848,19.26,0.1451,1.0935
,,CPT-402,18.914,23.08,0.1256,1.0248
,,CPT-402,18.98,25.48,0.1272,1.0185
,,CPT-402,19.045,26.79,0.1402,0.9373
,,CPT-402,19.111,29.18,0.1534,0.9685
,,CPT-402,19.177,33.13,0.1732,0.9935
,,CPT-402,19.242,37.44,0.2003,0.9435
,,CPT-402,19.308,39.47,0.2187,0.906
,,CPT-402,19.373,41.5,0.2292,0.8936
,,CPT-402,19.439,43.3,0.2431,0.8936
,,CPT-402,19.505,45.93,0.2631,0.8936
,,CPT-402,19.57,47.6,0.2747,0.8748
,,CPT-402,19.636,48.56,0.2696,0.8998
,,CPT-402,19.701,49.4,0.2629,0.8998
,,CPT-402,19.767,51.07,0.2625,0.8936
,,CPT-402,19.833,54.06,0.262,0.7686
,,CPT-402,19.898,56.21,0.2693,0.7186
,,CPT-402,19.964,55.74,0.2568,0.6623
,,CPT-402,20.03,54.18,0.2713,0.6998
,,CPT-402,20.095,51.55,0.2976,0.8123
,,CPT-402,20.161,49.4,0.2809,0.8498
,,CPT-402,20.226,48.8,0.2636,0.8748
,,CPT-402,20.292,49.22,0.2503,0.6311
,,CPT-402,20.358,49.64,0.2426,0.6749
,,CPT-402,20.423,47.12,0.2295,0.7311
,,CPT-402,20.489,43.3,0.2232,0.7811
,,CPT-402,20.554,39.71,0.2241,0.8873
,,CPT-402,20.62,34.57,0.2258,0.9685
,,CPT-402,20.686,35.28,0.2242,0.9998
,,CPT-402,20.751,35.4,0.2236,1.081
,,CPT-402,20.817,37.08,0.2194,1.106
,,CPT-402,20.883,39.83,0.2187,1.1123
,,CPT-402,20.948,42.34,0.2344,1.0998
,,CPT-402,21.014,46.41,0.251,1.0373
,,CPT-402,21.079,50.83,0.2666,1.0123
,,CPT-402,21.145,55.98,0.2824,1.006
,,CPT-402,21.211,62.08,0.3049,0.931
,,CPT-402,21.276,68.65,0.3354,0.7998
,,CPT-402,21.342,71.28,0.3753,0.7373
,,CPT-402,21.407,71.28,0.4259,0.7311
,,CPT-402,21.473,67.1,0.4619,0.7748
,,CPT-402,21.539,62.43,0.4692,0.8373
,,CPT-402,21.604,60.16,0.4588,0.8561
,,CPT-402,21.67,60.16,0.4414,0.8685
,,CPT-402,21.736,60.16,0.4188,0.8561
,,CPT-402,21.801,61.72,0.3978,0.8123
,,CPT-402,21.867,62.67,0.3838,0.7936
,,CPT-402,21.932,63.63,0.375,0.8092
,,CPT-402,21.998,66.26,0.3962,0.8061
,,CPT-402,22.064,68.65,0.4331,0.8123
,,CPT-402,22.129,69.61,0.4754,0.8061
,,CPT-402,22.195,67.94,0.5186,0.8186
,,CPT-402,22.261,62.91,0.5387,0.8685
,,CPT-402,22.326,58.61,0.5408,0.8623
,,CPT-402,22.392,63.27,0.4833,0.8998
,,CPT-402,22.457,61.0,0.4111,0.831
,,CPT-402,22.523,63.63,0.3821,0.7311
,,CPT-402,22.589,69.01,0.38,0.3937
,,CPT-402,22.654,74.75,0.4017,0.0312
,,CPT-402,22.72,77.26,0.4322,0.2999
,,CPT-402,22.785,77.15,0.4559,0.4936
,,CPT-402,22.851,76.67,0.4733,0.6061
,,CPT-402,22.917,79.9,0.5087,0.7186
,,CPT-402,22.982,85.4,0.5508,0.7561
,,CPT-402,23.048,81.93,0.5864,0.7561
,,CPT-402,23.114,77.38,0.612,0.7561
,,CPT-402,23.179,69.13,0.5977,0.7561
,,CPT-402,23.245,65.66,0.5568,0.7811
,,CPT-402,23.31,66.86,0.4953,0.7936
,,CPT-402,23.376,71.76,0.453,0.7811
,,CPT-402,23.442,70.09,0.4521,0.5186
,,CPT-402,23.507,82.89,0.4739,0.5155
,,CPT-402,23.573,81.09,0.5158,0.5155
,,CPT-402,23.638,74.39,0.5559,0.5124
,,CPT-402,23.704,66.14,0.5764,0.6686
,,CPT-402,23.77,66.02,0.5627,0.7623
,,CPT-402,23.835,65.9,0.5246,0.8186
,,CPT-402,23.901,71.05,0.4843,0.7811
,,CPT-402,23.967,72.6,0.4461,0.6436
,,CPT-402,24.032,74.51,0.4118,0.6405
,,CPT-402,24.098,76.91,0.4071,0.6405
,,CPT-402,24.163,80.85,0.4261,0.6374
,,CPT-402,24.229,82.89,0.4437,0.6374
,,CPT-402,24.295,79.54,0.4482,0.6374
,,CPT-402,24.36,74.75,0.4337,0.6936
,,CPT-402,24.426,66.74,0.404,0.7686
,,CPT-402,24.491,59.92,0.3676,0.8436
,,CPT-402,24.557,55.38,0.324,0.9248
,,CPT-402,24.623,54.42,0.2932,0.9623
,,CPT-402,24.688,54.78,0.2638,0.9748
,,CPT-402,24.754,56.21,0.2202,0.8748
,,CPT-402,24.82,58.25,0.168,0.881
,,CPT-402,24.885,60.76,0.1309,0.6998
,,CPT-402,24.951,54.9,0.1178,0.7498
,,CPT-402,25.016,50.59,0.1125,0.6998
,,CPT-402,25.082,48.56,0.1048,0.6998
,,CPT-402,25.148,44.61,0.0865,0.9498
,,CPT-402,25.213,40.55,0.0857,0.9873
,,CPT-402,25.279,37.8,0.0767,1.2747
,,CPT-402,25.344,35.76,0.0755,1.3185
,,CPT-402,25.41,33.97,0.0882,1.0998
,,CPT-402,25.476,30.5,0.0717,1.1872
,,CPT-402,25.541,26.55,0.0709,1.9683
,,CPT-402,25.607,25.6,0.0755,2.1433
,,CPT-402,25.673,24.76,0.0749,1.9902
,,CPT-402,25.738,24.28,0.0913,1.7371
,,CPT-402,25.804,23.56,0.1003,2.0121
,,CPT-402,25.869,22.96,0.096,2.3557
,,CPT-402,25.935,23.44,0.0955,2.4432
,,CPT-402,26.001,26.31,0.0964,2.362
,,CPT-402,26.066,27.99,0.0993,1.7246
,,CPT-402,26.132,27.51,0.1072,1.9995
,,CPT-402,26.198,26.67,0.1312,2.2057
,,CPT-402,26.263,26.67,0.1586,2.437
,,CPT-402,26.329,26.07,0.1623,2.4182
,,CPT-402,26.394,24.28,0.151,2.6119
,,CPT-402,26.46,23.68,0.1473,2.7431
,,CPT-402,26.526,23.8,0.1748,2.5557
,,CPT-402,26.591,23.56,0.18,2.5651
,,CPT-402,26.657,22.73,0.1536,2.5651
,,CPT-402,26.722,21.53,0.1465,2.5744
,,CPT-402,26.788,21.71,0.1397,2.3385
,,CPT-402,26.854,21.89,0.1163,1.5934
,,CPT-402,26.919,19.85,0.0806,2.112
,,CPT-402,26.985,19.02,0.0551,2.1433
,,CPT-402,27.051,19.14,0.0488,2.1152
,,CPT-402,27.116,19.02,0.0488,2.062
,,CPT-402,27.182,18.18,0.0488,2.1183
,,CPT-402,27.247,16.74,0.054,2.5307
,,CPT-402,27.313,16.03,0.0648,2.7806
,,CPT-402,27.379,15.43,0.068,2.9431
,,CPT-402,27.444,15.07,0.0693,2.8556
,,CPT-402,27.493,14.95,0.0646,2.7994
,,CPT-402,27.559,15.01,0.0559,2.8306
,,CPT-402,27.625,15.01,0.0472,2.4994
,,CPT-402,27.69,15.07,0.0376,2.6869
,,CPT-402,27.756,16.51,0.0331,2.5182
,,CPT-402,27.822,15.91,0.0331,2.4494
,,CPT-402,27.887,15.07,0.0331,2.6119
,,CPT-402,27.953,14.11,0.0331,2.8306
,,CPT-402,28.018,12.68,0.0348,3.118
,,CPT-402,28.084,11.36,0.0417,3.2618
,,CPT-402,28.15,10.53,0.0454,3.368
,,CPT-402,28.215,10.29,0.0436,3.5742
,,CPT-402,28.281,10.17,0.0436,3.3555
,,CPT-402,28.346,9.81,0.041,3.6367
,,CPT-402,28.412,10.05,0.0418,3.6804
,,CPT-402,28.478,10.05,0.0394,3.5492
,,CPT-402,28.543,9.81,0.04,3.6054
,,CPT-402,28.609,9.45,0.0462,3.5242
,,CPT-402,28.675,9.45,0.0449,3.6367
,,CPT-402,28.74,9.45,0.0432,3.7616
,,CPT-402,28.806,10.76,0.0427,3.7054
,,CPT-402,28.871,11.0,0.0419,3.1555
,,CPT-402,28.937,8.97,0.0401,3.6492
,,CPT-402,29.003,7.77,0.0401,3.5929
,,CPT-402,29.068,7.89,0.0367,4.0053
,,CPT-402,29.134,7.89,0.0314,3.9741
,,CPT-402,29.199,7.89,0.0279,4.2803
,,CPT-402,29.265,7.89,0.0245,4.2928
,,CPT-402,29.331,8.25,0.0184,4.5115
,,CPT-402,29.396,8.85,0.0148,4.3677
,,CPT-402,29.462,9.09,0.0165,4.1116
,,CPT-402,29.528,9.69,0.0157,4.0428
,,CPT-402,29.593,9.33,0.0122,3.8429
,,CPT-402,29.659,8.85,0.0147,3.8241
,,CPT-402,29.724,8.85,0.0219,3.9741
,,CPT-402,29.79,8.73,0.0305,3.9897
,,CPT-402,29.856,8.01,0.0417,3.9897
,,CPT-402,29.921,7.77,0.0403,4.0053
,,CPT-402,29.987,8.49,0.0331,4.5802
,,CPT-402,30.052,10.05,0.0331,3.6617
,,CPT-402,30.118,10.17,0.0373,3.5429
,,CPT-402,30.184,9.45,0.0434,3.493
,,CPT-402,30.249,8.85,0.0496,3.8554
,,CPT-402,30.315,8.73,0.0524,4.0678
,,CPT-402,30.381,8.49,0.051,4.2865
,,CPT-402,30.446,9.09,0.0476,3.0431
,,CPT-402,30.512,13.04,0.0479,1.8558
,,CPT-402,30.577,11.36,0.0583,1.8183
,,CPT-402,30.643,9.21,0.0594,2.2182
,,CPT-402,30.709,8.37,0.0592,2.312
,,CPT-402,30.774,9.21,0.0423,3.5429
,,CPT-402,30.84,9.69,0.0414,3.3118
,,CPT-402,30.906,9.21,0.0543,2.9743
,,CPT-402,30.971,8.37,0.0701,2.9556
,,CPT-402,31.037,7.77,0.1258,3.0556
,,CPT-402,31.102,7.89,0.1723,3.0993
,,CPT-402,31.168,14.59,0.1961,4.2178
,,CPT-402,31.234,25.24,0.2296,3.2618
,,CPT-402,31.299,30.98,0.2829,0.7436
,,CPT-402,31.365,30.74,0.3343,0.2375
,,CPT-402,31.43,28.23,0.3431,0.2375
,,CPT-402,31.496,23.56,0.3073,0.2375
,,CPT-402,31.562,23.44,0.2758,0.7498
,,CPT-402,31.627,26.19,0.274,0.8498
,,CPT-402,31.693,29.42,0.2779,0.5061
,,CPT-402,31.759,29.54,0.2763,0.4624
,,CPT-402,31.824,24.64,0.2459,-0.0062
,,CPT-402,31.89,22.61,0.164,0.2312
,,CPT-402,31.955,22.61,0.1118,1.2747
,,CPT-402,32.021,22.61,0.1029,1.2684
,,CPT-402,32.087,22.01,0.0858,0.956
,,CPT-402,32.152,16.74,0.0672,0.7248
,,CPT-402,32.218,13.99,0.0731,2.0245
,,CPT-402,32.283,12.68,0.0708,2.7931
,,CPT-402,32.349,12.8,0.0568,2.8806
,,CPT-402,32.415,12.74,0.0506,2.8556
,,CPT-402,32.48,12.74,0.0463,2.8618
,,CPT-402,32.546,12.68,0.0453,2.8744
,,CPT-402,32.612,13.04,0.0428,2.7244
,,CPT-402,32.677,12.32,0.035,2.6994
,,CPT-402,32.743,11.0,0.0305,2.6869
,,CPT-402,32.808,10.88,0.0328,2.9243
,,CPT-402,32.874,11.48,0.044,3.068
,,CPT-402,32.94,11.48,0.0506,3.1743
,,CPT-402,33.005,11.48,0.0522,3.293
,,CPT-402,33.071,11.48,0.0575,3.418
,,CPT-402,33.136,9.45,0.0576,1.8558
,,CPT-402,33.202,13.52,0.0498,2.087
,,CPT-402,33.268,13.46,0.059,2.6431
,,CPT-402,33.333,13.46,0.0946,3.0618
,,CPT-402,33.399,13.4,0.1271,2.7369
,,CPT-402,33.465,13.16,0.1651,2.9806
,,CPT-402,33.53,14.83,0.1893,3.6929
,,CPT-402,33.596,19.02,0.1687,3.1805
,,CPT-402,33.661,22.13,0.1662,2.1495
,,CPT-402,33.727,24.16,0.1806,2.0495
,,CPT-402,33.793,29.06,0.1787,1.3997
,,CPT-402,33.858,26.91,0.1737,1.9714
,,CPT-402,33.924,23.56,0.1444,1.2997
,,CPT-402,33.99,21.41,0.0922,1.8933
,,CPT-402,34.055,19.74,0.0525,2.0308
,,CPT-402,34.121,16.63,0.0384,2.2057
,,CPT-402,34.186,14.35,0.0357,2.087
,,CPT-402,34.252,10.88,0.0349,2.4869
,,CPT-402,34.318,9.69,0.0297,3.6617
,,CPT-402,34.383,9.69,0.027,4.1241
,,CPT-402,34.449,9.69,0.0288,4.0428
,,CPT-402,34.514,9.33,0.0305,4.0991
,,CPT-402,34.58,8.97,0.0314,4.424
,,CPT-402,34.646,9.09,0.0314,4.6552
,,CPT-402,34.711,9.09,0.0288,4.6115
,,CPT-402,34.777,9.21,0.0262,4.8614
,,CPT-402,34.843,13.16,0.027,5.1926
,,CPT-402,34.908,13.75,0.033,3.4742
,,CPT-402,34.974,12.44,0.0426,3.4492
,,CPT-402,35.039,11.6,0.0505,4.374
,,CPT-402,35.105,10.29,0.0626,4.5927
,,CPT-402,35.171,10.05,0.0963,5.2238
,,CPT-402,35.236,10.41,0.1187,5.2113
,,CPT-402,35.302,13.28,0.1057,5.2426
,,CPT-402,35.367,18.3,0.0746,4.599
,,CPT-402,35.433,22.37,0.0463,3.3742
,,CPT-402,35.499,23.68,0.0469,2.1495
,,CPT-402,35.564,20.81,0.0592,2.3057
,,CPT-402,35.63,14.83,0.0722,2.8556
,,CPT-402,35.696,11.36,0.0836,4.0803
,,CPT-402,35.761,10.41,0.0889,4.6052
,,CPT-402,35.827,10.41,0.0847,4.7052
,,CPT-402,35.892,10.41,0.058,4.4802
,,CPT-402,35.958,10.88,0.0341,4.549
,,CPT-402,36.024,11.12,0.0365,4.274
,,CPT-402,36.089,10.05,0.0342,4.0241
,,CPT-402,36.155,9.33,0.0449,4.224
,,CPT-402,36.22,8.97,0.0637,4.7177
,,CPT-402,36.286,8.85,0.0474,5.0988
,,CPT-402,36.352,10.53,0.0314,5.8112
,,CPT-402,36.417,12.8,0.0314,2.9056
,,CPT-402,36.483,13.4,0.0314,2.6931
,,CPT-402,36.549,10.05,0.0322,2.7056
,,CPT-402,36.614,8.61,0.0451,3.8741
,,CPT-402,36.68,9.45,0.0849,5.305
,,CPT-402,36.745,9.57,0.1117,5.1301
,,CPT-402,36.811,12.8,0.1103,6.436
,,CPT-402,36.877,20.57,0.1112,4.5615
,,CPT-402,36.942,22.37,0.1142,1.7184
,,CPT-402,37.008,19.97,0.1057,1.5372
,,CPT-402,37.073,18.18,0.0788,2.2932
,,CPT-402,37.139,17.94,0.0525,3.0118
,,CPT-402,37.205,19.14,0.0359,2.8868
,,CPT-402,37.27,18.42,0.0279,2.9899
,,CPT-402,37.336,15.67,0.027,2.9681
,,CPT-402,37.402,11.72,0.0279,3.7679
,,CPT-402,37.467,8.85,0.0305,4.0866
,,CPT-402,37.533,8.85,0.0365,4.1178
,,CPT-402,37.598,8.85,0.035,5.0926
,,CPT-402,37.664,10.53,0.0245,4.7927
,,CPT-402,37.73,10.76,0.0192,4.7177
,,CPT-402,37.795,11.36,0.0192,4.5115
,,CPT-402,37.861,10.64,0.0235,4.2803
,,CPT-402,37.927,9.81,0.0313,4.2865
,,CPT-402,37.992,9.45,0.0631,4.599
,,CPT-402,38.058,9.93,0.0882,4.574
,,CPT-402,38.123,10.17,0.0709,4.1865
,,CPT-402,38.189,11.6,0.0516,4.2928
,,CPT-402,38.255,12.8,0.0436,4.1241
,,CPT-402,38.32,13.4,0.0521,3.0743
,,CPT-402,38.386,11.84,0.0688,3.3367
,,CPT-402,38.451,10.29,0.0818,3.6992
,,CPT-402,38.517,10.76,0.0898,4.5177
,,CPT-402,38.583,12.32,0.0881,4.6302
,,CPT-402,38.648,12.8,0.0709,4.0428
,,CPT-402,38.714,12.44,0.0626,3.8741
,,CPT-402,38.78,12.32,0.0681,3.9866
,,CPT-402,38.845,12.2,0.0663,4.0928
,,CPT-402,38.911,12.56,0.0646,4.0928
,,CPT-402,38.976,12.8,0.0466,4.0928
,,CPT-402,39.042,12.2,0.0271,4.0366
,,CPT-402,39.108,10.64,0.0244,4.0366
,,CPT-402,39.173,9.45,0.0236,3.9803
,,CPT-402,39.239,10.53,0.0278,4.3303
,,CPT-402,39.304,9.69,0.0536,5.2675
,,CPT-402,39.37,10.41,0.0869,5.0176
,,CPT-402,39.436,10.64,0.1011,4.8801
,,CPT-402,39.501,10.41,0.1063,4.549
,,CPT-402,39.567,10.41,0.1013,3.7929
,,CPT-402,39.633,12.2,0.0839,3.7429
,,CPT-402,39.698,12.68,0.069,3.5679
,,CPT-402,39.764,12.56,0.0636,3.8616
,,CPT-402,39.829,12.56,0.0731,3.9929
,,CPT-402,39.895,12.2,0.0931,4.0928
,,CPT-402,39.961,11.84,0.1038,4.2116
,,CPT-402,40.026,11.6,0.0901,4.4052
,,CPT-402,40.092,13.28,0.0784,4.5677
,,CPT-402,40.157,14.83,0.0811,4.2615
,,CPT-402,40.223,15.79,0.0717,3.7866
,,CPT-402,40.289,14.71,0.0593,4.2678
,,CPT-402,40.354,13.16,0.0618,3.7241
,,CPT-402,40.42,12.2,0.0816,4.274
,,CPT-402,40.486,11.72,0.1105,4.3115
,,CPT-402,40.551,11.36,0.1307,4.5864
,,CPT-402,40.617,12.56,0.1361,4.9551
,,CPT-402,40.682,16.63,0.1181,4.7239
,,CPT-402,40.748,18.06,0.0918,3.6679
,,CPT-402,40.814,16.63,0.0862,2.9493
,,CPT-402,40.879,14.23,0.0693,3.2368
,,CPT-402,40.945,13.16,0.0531,4.1241
,,CPT-402,41.011,12.8,0.0567,4.5052
,,CPT-402,41.076,12.56,0.0532,4.5115
,,CPT-402,41.142,12.08,0.0523,4.3553
,,CPT-402,41.207,11.36,0.0583,4.9739
,,CPT-402,41.273,12.14,0.0705,5.1926
,,CPT-402,41.339,11.36,0.0861,5.1926
,,CPT-402,41.404,12.2,0.0985,5.2426
,,CPT-402,41.47,13.52,0.0952,5.0488
,,CPT-402,41.535,14.23,0.083,4.7239
,,CPT-402,41.601,13.87,0.0716,4.6365
,,CPT-402,41.667,14.95,0.068,4.7739
,,CPT-402,41.732,14.95,0.0655,4.6302
,,CPT-402,41.798,13.87,0.0576,4.6239
,,CPT-402,41.864,13.28,0.0489,5.1676
,,CPT-402,41.929,13.64,0.0436,5.4363
,,CPT-402,41.995,13.52,0.0462,5.555
,,CPT-402,42.06,13.52,0.0429,5.5925
,,CPT-402,42.126,13.52,0.0392,5.6675
,,CPT-402,42.192,13.52,0.0436,6.1236
,,CPT-402,42.257,14.11,0.0419,5.8674
,,CPT-402,42.323,13.28,0.0409,5.7956
,,CPT-402,42.388,11.24,0.0462,5.7956
,,CPT-402,42.454,11.12,0.0531,5.7237
,,CPT-402,42.52,11.84,0.0516,6.5923
,,CPT-402,42.585,12.68,0.0445,6.4173
,,CPT-402,42.651,12.98,0.047,4.8052
,,CPT-402,42.717,14.23,0.0557,6.4704
,,CPT-402,42.782,13.28,0.0653,5.0613
,,CPT-402,42.848,13.28,0.0706,6.5235
,,CPT-402,42.913,13.28,0.0689,6.2111
,,CPT-402,42.979,13.28,0.0654,6.1986
,,CPT-402,43.045,13.75,0.0628,6.2861
,,CPT-402,43.11,14.83,0.0593,5.9737
,,CPT-402,43.176,14.23,0.0541,5.9143
,,CPT-402,43.241,13.28,0.048,5.4425
,,CPT-402,43.307,12.92,0.0471,5.8549
,,CPT-402,43.373,12.44,0.0505,5.8424
,,CPT-402,43.438,11.48,0.0489,5.8424
,,CPT-402,43.504,11.48,0.0453,5.8299
,,CPT-402,43.57,11.0,0.0436,6.1611
,,CPT-402,43.635,11.12,0.0427,6.4111
,,CPT-402,43.701,11.96,0.0419,6.8422
,,CPT-402,43.766,12.56,0.0401,6.4923
,,CPT-402,43.832,12.8,0.0375,6.7828
,,CPT-402,43.898,12.56,0.04,6.3611
,,CPT-402,43.963,11.84,0.0539,6.7235
,,CPT-402,44.029,11.48,0.0645,6.811
,,CPT-402,44.094,11.72,0.0722,7.1609
,,CPT-402,44.16,12.92,0.0981,7.1171
,,CPT-402,44.226,14.11,0.1322,6.0424
,,CPT-402,44.291,13.99,0.1226,5.7612
,,CPT-402,44.357,14.23,0.1228,5.9486
,,CPT-402,44.423,15.55,0.1316,5.6362
,,CPT-402,44.488,15.43,0.1321,5.6081
,,CPT-402,44.554,14.11,0.1304,5.6081
,,CPT-402,44.619,13.87,0.0979,5.58
,,CPT-402,44.685,15.07,0.0906,6.1424
,,CPT-402,44.751,16.39,0.1061,5.0239
,,CPT-402,44.816,15.31,0.1041,4.4427
,,CPT-402,44.882,13.64,0.0787,5.1051
,,CPT-402,44.948,13.28,0.0637,5.6487
,,CPT-402,45.013,13.4,0.0542,5.6362
,,CPT-402,45.079,12.8,0.0505,5.0426
,,CPT-402,45.144,11.0,0.0498,5.0676
,,CPT-402,45.21,10.41,0.0488,5.0426
,,CPT-402,45.276,9.45,0.0506,5.0551
,,CPT-402,45.341,10.59,0.048,5.0426
,,CPT-402,45.407,9.93,0.0479,6.9922
,,CPT-402,45.472,10.76,0.0497,7.1421
,,CPT-402,45.538,10.76,0.0497,6.836
,,CPT-402,45.604,11.0,0.0583,7.2359
,,CPT-402,45.669,12.08,0.0552,7.0297
,,CPT-402,45.735,12.8,0.059,6.9359
,,CPT-402,45.801,13.16,0.0801,6.8609
,,CPT-402,45.866,13.99,0.0846,6.611
,,CPT-402,45.932,13.99,0.0718,6.0361
,,CPT-402,45.997,13.99,0.0636,6.0486
,,CPT-402,46.063,13.99,0.068,6.0486
,,CPT-402,46.129,13.52,0.062,6.0611
,,CPT-402,46.194,13.04,0.055,6.511
,,CPT-402,46.26,12.92,0.0575,6.3298
,,CPT-402,46.325,13.04,0.061,6.8859
,,CPT-402,46.391,12.8,0.0593,7.1421
